QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION,SECONDARY_ROLE_STATS,ROWS_WRITTEN_TO_RESULT,QUERY_RETRY_TIME,QUERY_RETRY_CAUSE,FAULT_HANDLING_TIME,USER_TYPE,USER_DATABASE_NAME,USER_DATABASE_ID,USER_SCHEMA_NAME,USER_SCHEMA_ID
01ba8722-0002-74c9-0007-43de00050336,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,CREATE,2044945599238354,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:26:59.463 -0800,2025-02-20 14:26:59.594 -0800,131,0,0,0,94,0,,0,0,0,0,0,0,0,0,0,0,123,8,0,0,0,0,,,0,,,0,0,2e-05,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,c2e2b9d782199092fec5222b5e979f0b,2,c2e2b9d782199092fec5222b5e979f0b,1,,1,,,,,,,,
01ba871e-0002-74c9-0007-43de00050296,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,CREATE,2044945599238346,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:22:14.308 -0800,2025-02-20 14:22:14.450 -0800,142,0,0,0,45,0,,0,0,0,0,0,0,0,0,0,0,40,102,0,0,0,0,,,0,,,0,0,2.1e-05,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,ad8ad95fda28c3e52fd2975f1409954e,2,ad8ad95fda28c3e52fd2975f1409954e,1,,1,,,,,,,,
01ba8723-0002-7584-0007-43de000462ee,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,CREATE,2044945599180986,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2025-02-20 14:27:50.000 -0800,2025-02-20 14:27:51.852 -0800,1852,0,0,0,48,0,,0,0,0,0,0,0,0,13978,0,0,72,1780,0,0,0,0,,,0,,,0,0,1.7e-05,9.3.2,0,0,0,0,0,100,false,0,0,0,0,0,APPLICATION,68dbf334cfaad0af56d6edcde8eec106,2,68dbf334cfaad0af56d6edcde8eec106,1,,1,,,,,,,,
01ba8723-0002-7584-0007-43de000462f2,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,CREATE,2044945599180986,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:27:51.877 -0800,2025-02-20 14:27:51.944 -0800,67,0,0,0,51,0,,0,0,0,0,0,0,0,0,0,0,32,35,0,0,0,0,,,0,,,0,0,1e-05,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,454fde54735243714ba43c0ce501e6a5,2,454fde54735243714ba43c0ce501e6a5,1,,1,,,,,,,,
01ba8723-0002-7584-0007-43de000462f6,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,GRANT,2044945599180986,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:27:52.003 -0800,2025-02-20 14:27:52.036 -0800,33,0,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,,,0,,,0,0,5e-06,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,e57410ef1ac13688d7aefc61a53b6661,2,e57410ef1ac13688d7aefc61a53b6661,1,,1,,,,,,,,
01ba8723-0002-7584-0007-43de000462fa,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,GRANT,2044945599180986,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:27:52.059 -0800,2025-02-20 14:27:52.106 -0800,47,0,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,33,14,0,0,0,0,,,0,,,0,0,7e-06,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,99afab83713f26fd106a5b07ebd098cc,2,99afab83713f26fd106a5b07ebd098cc,1,,1,,,,,,,,
01ba8723-0002-7584-0007-43de000462fe,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,GRANT,2044945599180986,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:27:52.128 -0800,2025-02-20 14:27:52.199 -0800,71,0,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,37,34,0,0,0,0,,,0,,,0,0,1.1e-05,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,08c6080a9e4fc264875ad42848f5fcea,2,08c6080a9e4fc264875ad42848f5fcea,1,,1,,,,,,,,
01ba8722-0002-7584-0007-43de000462ba,create schema if not exists shared_content_schema;,26,NATIVE_APP_QUICKSTART_PACKAGE_PKG_ADMIN,75,PUBLIC,CREATE,2044945599238354,PRATIKKANADE,ACCOUNTADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:26:56.707 -0800,2025-02-20 14:26:56.732 -0800,25,0,0,0,62,0,,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,,,0,,,0,0,4e-06,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,ROLE,6fa9e8a29f8f211b79f4e363199069d5,2,6fa9e8a29f8f211b79f4e363199069d5,1,,1,,,,,,,,
01ba871e-0002-746c-0007-43de000451f6,USE NATIVE_APP_QUICKSTART_PACKAGE_pkg_admin;,26,NATIVE_APP_QUICKSTART_PACKAGE_PKG_ADMIN,75,PUBLIC,USE,2044945599238346,PRATIKKANADE,ACCOUNTADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:22:10.746 -0800,2025-02-20 14:22:10.810 -0800,64,0,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,,,0,,,0,0,1e-05,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,ROLE,f9dc18c25c9430c31616e64b92e8cd33,2,f9dc18c25c9430c31616e64b92e8cd33,1,,1,,,,,,,,
01ba8723-0002-7584-0007-43de0004630a,,34,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,,,GRANT,2044945599180986,PRATIKKANADE,NATIVE_APP_QUICKSTART_PACKAGE_ADMIN,4,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2025-02-20 14:27:52.461 -0800,2025-02-20 14:27:52.523 -0800,62,0,0,0,36,0,,0,0,0,0,0,0,0,0,0,0,43,19,0,0,0,0,,,0,,,0,0,9e-06,9.3.2,0,0,0,0,0,,false,0,0,0,0,0,APPLICATION,516bddf843ff6031420f35f1e3261b5c,2,516bddf843ff6031420f35f1e3261b5c,1,,1,,,,,,,,
